datetime,location_x,location_y,firstname,lastname,middlename,ssn
2016-11-11T02:47:24.000-05:00,-76.6581070119212,39.286740351981045,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:47:34.000-05:00,-76.65797649657667,39.286783073851026,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:47:44.000-05:00,-76.65808795788557,39.28670508202066,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:47:54.000-05:00,-76.65802946298413,39.2867832328636,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:04.000-05:00,-76.65800361999239,39.28670218443567,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:14.000-05:00,-76.65812718442055,39.28685030439748,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:24.000-05:00,-76.65793721369194,39.28670705785681,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:34.000-05:00,-76.65812442452976,39.28670889396043,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:44.000-05:00,-76.65802928275626,39.286719250880545,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:48:54.000-05:00,-76.65810672517367,39.28670346915314,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:04.000-05:00,-76.65808538570347,39.286657900225705,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:14.000-05:00,-76.65805351688728,39.28672507621036,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:24.000-05:00,-76.65803920866495,39.28675566173091,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:34.000-05:00,-76.65803716951628,39.28677198595683,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:44.000-05:00,-76.65806334097385,39.28669262108689,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:49:54.000-05:00,-76.65804858030721,39.28667458632762,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:04.000-05:00,-76.65803751057193,39.28687373373777,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:14.000-05:00,-76.65801537313206,39.286726741923516,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:24.000-05:00,-76.65793813771518,39.286681709023696,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:34.000-05:00,-76.65810105299633,39.28667517509896,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:44.000-05:00,-76.65801406739591,39.286766179339516,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:50:54.000-05:00,-76.6580821355342,39.2867823090417,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:04.000-05:00,-76.65798092259921,39.286800799038026,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:14.000-05:00,-76.65800007885709,39.28689947943488,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:24.000-05:00,-76.65800342724948,39.28678058234896,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:34.000-05:00,-76.65799715475832,39.28679345168738,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:44.000-05:00,-76.65806448613007,39.28678856897642,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:51:54.000-05:00,-76.65816077285596,39.286801364474016,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:04.000-05:00,-76.6580382061216,39.286768319954746,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:14.000-05:00,-76.6580413404914,39.286700253461376,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:24.000-05:00,-76.6580265792807,39.28683652854823,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:34.000-05:00,-76.65804405499597,39.286777963573414,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:44.000-05:00,-76.65802975805293,39.28678516719587,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:52:54.000-05:00,-76.65811353263199,39.28680823518416,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:04.000-05:00,-76.65805607762708,39.28685204597265,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:14.000-05:00,-76.65796118839464,39.28674894975327,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:24.000-05:00,-76.65804436402735,39.28677176541396,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:34.000-05:00,-76.6580268539897,39.28677353582217,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:44.000-05:00,-76.65806342387113,39.28683779439942,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:53:54.000-05:00,-76.65814221673827,39.286815717815614,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:04.000-05:00,-76.6580124685708,39.2866587939483,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:14.000-05:00,-76.65794768528258,39.286782133408956,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:24.000-05:00,-76.65798553261126,39.28676705927939,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:34.000-05:00,-76.65809442156345,39.286694997690034,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:44.000-05:00,-76.65804191784761,39.28676735403781,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:54:54.000-05:00,-76.65795412686073,39.28672923082254,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:04.000-05:00,-76.65801370716984,39.28678050834929,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:14.000-05:00,-76.6580706390014,39.28674399269646,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:24.000-05:00,-76.65805344492207,39.28671683801719,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:34.000-05:00,-76.65796372905507,39.286735580608024,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:44.000-05:00,-76.6579960053632,39.286832210161315,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:55:54.000-05:00,-76.65800754227678,39.28679561807837,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:04.000-05:00,-76.65803402392122,39.286747074934006,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:14.000-05:00,-76.65799218006768,39.28688162075336,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:24.000-05:00,-76.6581026589767,39.286811328367016,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:34.000-05:00,-76.65800953488524,39.28665980334026,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:44.000-05:00,-76.65803790333989,39.28666021634238,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:56:54.000-05:00,-76.65811016679032,39.28668836627342,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:04.000-05:00,-76.65804227672028,39.28688620181546,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:14.000-05:00,-76.65810987480997,39.28671760353287,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:24.000-05:00,-76.65801357574783,39.28670095375798,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:34.000-05:00,-76.65807119238266,39.28674415714285,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:44.000-05:00,-76.6579311956914,39.28675440609734,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:57:54.000-05:00,-76.65803580973396,39.28676951949558,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:04.000-05:00,-76.65803466547034,39.286818456186474,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:14.000-05:00,-76.65812700749136,39.28668588388479,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:24.000-05:00,-76.65809055995283,39.286806444049155,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:34.000-05:00,-76.65805282649427,39.28666270773859,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:44.000-05:00,-76.65798207626129,39.2867700649684,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:58:54.000-05:00,-76.65799728986632,39.286751013964775,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:04.000-05:00,-76.65805579200531,39.28676598046671,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:14.000-05:00,-76.65811592926751,39.286782395607794,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:24.000-05:00,-76.65791981394753,39.2868262077015,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:34.000-05:00,-76.65801445631126,39.28678420942284,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:44.000-05:00,-76.65805390212728,39.286780054633226,Jared,Combs,Skyler,901-NI-6283
2016-11-11T02:59:54.000-05:00,-76.65797286770022,39.28675897446774,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:04.000-05:00,-76.65803955754603,39.28665955940712,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:14.000-05:00,-76.65803083022631,39.28677262821911,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:24.000-05:00,-76.65807116854141,39.28675724278783,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:34.000-05:00,-76.65802013574596,39.28684714716113,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:44.000-05:00,-76.65807222134197,39.28679437357703,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:00:54.000-05:00,-76.65802323149678,39.28673210673692,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:04.000-05:00,-76.65804037603318,39.286905385267644,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:14.000-05:00,-76.6580278697625,39.286832096929686,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:24.000-05:00,-76.65811752406962,39.28680529551622,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:34.000-05:00,-76.65803892143971,39.28684125498406,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:44.000-05:00,-76.65809095849521,39.28680980051875,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:01:54.000-05:00,-76.6581338303204,39.28673805956717,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:04.000-05:00,-76.65812138251815,39.28677478589068,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:14.000-05:00,-76.65796392830231,39.286697350236345,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:24.000-05:00,-76.65811345740289,39.286729136681764,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:34.000-05:00,-76.65811835358606,39.28680225754261,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:44.000-05:00,-76.65807882279015,39.28678940587155,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:02:54.000-05:00,-76.65793376660382,39.28670751475257,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:04.000-05:00,-76.65802115730789,39.286868501327255,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:14.000-05:00,-76.658058468987,39.28675813195776,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:24.000-05:00,-76.65807133295169,39.28664446933188,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:34.000-05:00,-76.65798801578192,39.28675924343118,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:44.000-05:00,-76.65796589873983,39.2867702655441,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:03:54.000-05:00,-76.65805096730568,39.28677490488934,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:04.000-05:00,-76.65796663510677,39.28680699177732,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:14.000-05:00,-76.65794918163904,39.28677147416845,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:24.000-05:00,-76.65809347979935,39.28681643594599,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:34.000-05:00,-76.65802487339127,39.28671047452079,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:44.000-05:00,-76.65801087088494,39.28675020024537,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:04:54.000-05:00,-76.65808171045155,39.28679354412664,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:04.000-05:00,-76.65798404474477,39.28673367478497,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:14.000-05:00,-76.65812350564833,39.28686713084503,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:24.000-05:00,-76.65800233026322,39.28687490899963,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:34.000-05:00,-76.65801599657628,39.286809247096265,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:44.000-05:00,-76.65809422165484,39.28673590735855,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:05:54.000-05:00,-76.65803761321456,39.2867970558904,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:04.000-05:00,-76.65811605810758,39.28679297191641,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:14.000-05:00,-76.65794944151082,39.28674963308854,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:24.000-05:00,-76.65803464436877,39.28681979928453,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:34.000-05:00,-76.65792434429905,39.28672664150888,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:44.000-05:00,-76.65800189691566,39.28670106196542,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:06:54.000-05:00,-76.65804994691055,39.28690495940865,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:04.000-05:00,-76.65802263115967,39.28677446631496,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:14.000-05:00,-76.65798489145264,39.286810919500596,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:24.000-05:00,-76.65799937835816,39.28677812460731,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:34.000-05:00,-76.6581249674895,39.286841902787025,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:44.000-05:00,-76.65810994583123,39.28675203906756,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:07:54.000-05:00,-76.6581129331072,39.28670607713096,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:04.000-05:00,-76.65795088671796,39.286674411266056,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:14.000-05:00,-76.65803902725429,39.28683469462396,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:24.000-05:00,-76.65793136040908,39.286777422169365,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:34.000-05:00,-76.65803876499713,39.28670532312836,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:44.000-05:00,-76.65798394141007,39.28670440489155,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:08:54.000-05:00,-76.65804389306436,39.286771968906,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:04.000-05:00,-76.65805458111058,39.28683895032723,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:14.000-05:00,-76.65804251196761,39.28677306833846,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:24.000-05:00,-76.65798103976985,39.2868472446908,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:34.000-05:00,-76.6579833742155,39.286829897056705,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:44.000-05:00,-76.65798645088682,39.28679111715971,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:09:54.000-05:00,-76.65803609800835,39.28677524677393,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:04.000-05:00,-76.65799191661334,39.286817178563524,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:14.000-05:00,-76.657939440586,39.286785171163196,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:24.000-05:00,-76.65815423202935,39.286724461738146,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:34.000-05:00,-76.65804680021243,39.28670945821133,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:44.000-05:00,-76.65796656967757,39.286781555863634,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:10:54.000-05:00,-76.65796615194708,39.2867498068922,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:04.000-05:00,-76.65799331581422,39.28683477450147,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:14.000-05:00,-76.65803636361929,39.2867824418538,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:24.000-05:00,-76.6580015909958,39.28684479833116,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:34.000-05:00,-76.65803618414043,39.286773578339364,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:44.000-05:00,-76.65805179849951,39.28672759607259,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:11:54.000-05:00,-76.65803927422391,39.2867779310589,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:04.000-05:00,-76.65811138735545,39.2867125396633,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:14.000-05:00,-76.65801823909817,39.286777613886315,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:24.000-05:00,-76.65809131285528,39.286845511234255,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:34.000-05:00,-76.65809630593206,39.286823211207974,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:44.000-05:00,-76.65802860405816,39.28676935197955,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:12:54.000-05:00,-76.65809925504885,39.28673435472114,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:04.000-05:00,-76.65802797912174,39.286772986906755,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:14.000-05:00,-76.65801178282042,39.28680249631119,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:24.000-05:00,-76.65805171368777,39.28672412267562,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:34.000-05:00,-76.6580766413486,39.28688462171785,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:44.000-05:00,-76.65803171810846,39.28675598072824,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:13:54.000-05:00,-76.65808210631303,39.28680939798965,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:04.000-05:00,-76.65803969526706,39.28677681386876,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:14.000-05:00,-76.65804201669317,39.28675538037395,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:24.000-05:00,-76.65800310674474,39.28674976973462,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:34.000-05:00,-76.65804015368958,39.28682528391552,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:44.000-05:00,-76.65802058620775,39.28674341222626,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:14:54.000-05:00,-76.65814270289306,39.28682376751817,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:04.000-05:00,-76.65802150393732,39.28682275610795,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:14.000-05:00,-76.65802947420362,39.28676684390154,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:24.000-05:00,-76.65800414105239,39.28686238732354,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:34.000-05:00,-76.65801833294135,39.286818929267874,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:44.000-05:00,-76.65803402043069,39.286786387480504,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:15:54.000-05:00,-76.658093313875,39.28670772398169,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:04.000-05:00,-76.65800535087241,39.28678971470087,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:14.000-05:00,-76.65797629722165,39.2866973491719,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:24.000-05:00,-76.65807214544483,39.28674356367398,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:34.000-05:00,-76.65806925175247,39.28688283510384,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:44.000-05:00,-76.6579805590855,39.28666114642035,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:16:54.000-05:00,-76.6580530265678,39.28689674138575,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:04.000-05:00,-76.65803822421297,39.28678522461644,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:14.000-05:00,-76.6580353523582,39.2867400088658,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:24.000-05:00,-76.65809974289421,39.28688916706599,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:34.000-05:00,-76.65801009955815,39.28684791161811,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:44.000-05:00,-76.65802538050457,39.286758248853495,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:17:54.000-05:00,-76.65805169354314,39.286898367857766,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:04.000-05:00,-76.6580337450021,39.286850068126256,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:14.000-05:00,-76.65794810165615,39.28679946580813,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:24.000-05:00,-76.65812309225754,39.28670239488185,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:34.000-05:00,-76.65804750586477,39.28681445091273,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:44.000-05:00,-76.65802708425315,39.286847949702015,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:18:54.000-05:00,-76.6581509302648,39.286785359040955,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:04.000-05:00,-76.65792931730506,39.28681490265167,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:14.000-05:00,-76.65814930896744,39.28671217127952,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:24.000-05:00,-76.65808140211347,39.28668054171743,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:34.000-05:00,-76.65798225001664,39.286702787327165,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:44.000-05:00,-76.65808676729786,39.286786831343804,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:19:54.000-05:00,-76.65802655001328,39.28677815577486,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:04.000-05:00,-76.65797788663453,39.286860581582324,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:14.000-05:00,-76.65803785586806,39.28672587276956,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:24.000-05:00,-76.65804426573541,39.2867169736699,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:34.000-05:00,-76.65797435531071,39.28689245088967,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:44.000-05:00,-76.65805776356397,39.28678004294574,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:20:54.000-05:00,-76.65792414392811,39.28675103341037,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:04.000-05:00,-76.65803603013497,39.2867580766983,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:14.000-05:00,-76.65803805938181,39.28677420222101,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:24.000-05:00,-76.65811092209961,39.286800706336514,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:34.000-05:00,-76.65804894008427,39.286767340019814,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:44.000-05:00,-76.65798123150789,39.2867895342101,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:21:54.000-05:00,-76.65798254179087,39.286866119099905,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:04.000-05:00,-76.65807382690275,39.286823173084954,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:14.000-05:00,-76.6580070173805,39.286742100836065,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:24.000-05:00,-76.65813440792547,39.28673471804464,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:34.000-05:00,-76.65814560368683,39.28672981574875,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:44.000-05:00,-76.65805426907866,39.28675268835374,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:22:54.000-05:00,-76.65793095381241,39.2867709486017,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:04.000-05:00,-76.65803324299652,39.28680243549723,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:14.000-05:00,-76.65795106580305,39.28686254626917,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:24.000-05:00,-76.65806346193206,39.286732304197955,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:34.000-05:00,-76.65810194834383,39.286879559091204,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:44.000-05:00,-76.65801069128807,39.286662001508425,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:23:54.000-05:00,-76.6579873820541,39.286707245056185,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:04.000-05:00,-76.65802948275453,39.28674854730295,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:14.000-05:00,-76.65798434877367,39.28673880894313,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:24.000-05:00,-76.6580018954609,39.28678315080781,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:34.000-05:00,-76.65799612315209,39.28681758039775,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:44.000-05:00,-76.65809665168531,39.286882440507014,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:24:54.000-05:00,-76.65807661000551,39.28665460863903,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:04.000-05:00,-76.65803108117946,39.28677602949835,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:14.000-05:00,-76.65809298103025,39.286822558248595,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:24.000-05:00,-76.65794758058328,39.28676034405363,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:34.000-05:00,-76.65793075190045,39.28673264145408,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:44.000-05:00,-76.65804482921838,39.286774670957925,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:25:54.000-05:00,-76.65807768367522,39.28674335664659,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:04.000-05:00,-76.65803911169677,39.286771084107876,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:14.000-05:00,-76.65800286536218,39.28688306582897,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:24.000-05:00,-76.65796717156829,39.28687226516942,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:34.000-05:00,-76.65798940082428,39.286895656655545,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:44.000-05:00,-76.65806172444778,39.286815340826585,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:26:54.000-05:00,-76.6580768707501,39.28689992260354,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:04.000-05:00,-76.65799876340303,39.286803221538385,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:14.000-05:00,-76.65815720068494,39.28681132118508,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:24.000-05:00,-76.65805247706245,39.286785731317444,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:34.000-05:00,-76.65798279767257,39.28667765483939,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:44.000-05:00,-76.65805606028037,39.2866488093727,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:27:54.000-05:00,-76.6580359128255,39.286656544294985,Jared,Combs,Skyler,901-NI-6283
2016-11-11T03:28:04.000-05:00,-76.65802416173916,39.28676752356225,Jared,Combs,Skyler,901-NI-6283
